time,wx (rad/s),wy (rad/s),wz (rad/s)
2.885776,-0.00,-0.51,-0.12
2.886308,-0.00,-0.47,-0.11
2.888238,-0.01,-0.44,-0.09
2.890570,-0.00,-0.40,-0.08
2.893206,-0.00,-0.36,-0.06
2.895442,-0.00,-0.32,-0.05
2.898449,-0.00,-0.28,-0.03
2.903294,-0.01,-0.24,-0.01
2.903859,-0.01,-0.20,0.01
2.905734,-0.01,-0.17,0.02
2.908002,-0.01,-0.13,0.04
2.910363,-0.01,-0.10,0.06
2.913019,-0.01,-0.07,0.07
2.915428,-0.01,-0.04,0.09
2.918957,-0.01,-0.01,0.11
2.921098,-0.02,-0.00,0.12
2.923107,-0.02,0.01,0.13
2.925237,-0.02,0.01,0.13
2.927727,-0.02,0.01,0.12
2.930178,-0.02,0.01,0.12
2.940460,-0.03,-0.00,0.11
2.941173,-0.02,-0.01,0.10
2.941604,-0.02,-0.02,0.09
2.942020,-0.02,-0.03,0.09
2.945500,-0.03,-0.03,0.08
2.945913,-0.02,-0.04,0.08
2.947690,-0.02,-0.05,0.07
2.959857,-0.02,-0.05,0.07
2.960495,-0.02,-0.06,0.07
2.960938,-0.02,-0.07,0.07
2.961747,-0.03,-0.08,0.07
2.962087,-0.02,-0.08,0.07
2.962401,-0.03,-0.09,0.07
2.964561,-0.03,-0.10,0.07
2.968435,-0.03,-0.10,0.07
2.970616,-0.04,-0.12,0.07
2.971986,-0.04,-0.13,0.06
2.974377,-0.05,-0.15,0.06
2.977592,-0.05,-0.17,0.05
2.979291,-0.05,-0.17,0.05
2.981814,-0.05,-0.17,0.04
2.984464,-0.05,-0.17,0.04
2.986755,-0.05,-0.17,0.04
2.989759,-0.05,-0.18,0.03
2.991841,-0.05,-0.18,0.03
2.994211,-0.05,-0.19,0.03
2.996999,-0.06,-0.19,0.03
3.000660,-0.06,-0.19,0.03
3.001672,-0.07,-0.19,0.03
3.004120,-0.08,-0.20,0.03
3.006538,-0.09,-0.20,0.04
3.008967,-0.10,-0.21,0.04
3.011549,-0.11,-0.22,0.05
3.013948,-0.13,-0.23,0.05
3.017593,-0.14,-0.23,0.05
3.020139,-0.15,-0.24,0.05
3.021542,-0.17,-0.24,0.06
3.023891,-0.18,-0.24,0.06
3.026315,-0.18,-0.24,0.06
3.029011,-0.19,-0.24,0.06
3.031210,-0.19,-0.23,0.06
3.039544,-0.20,-0.22,0.06
3.040030,-0.20,-0.20,0.06
3.040403,-0.20,-0.18,0.06
3.043798,-0.20,-0.17,0.06
3.044275,-0.20,-0.15,0.06
3.046558,-0.20,-0.13,0.05
3.057399,-0.20,-0.12,0.05
3.057920,-0.20,-0.09,0.05
3.058242,-0.19,-0.07,0.05
3.058550,-0.19,-0.05,0.06
3.058851,-0.19,-0.02,0.06
3.061144,-0.19,-0.00,0.06
3.063283,-0.19,0.02,0.07
3.067042,-0.19,0.04,0.07
3.068322,-0.19,0.05,0.07
3.070890,-0.19,0.06,0.07
3.073440,-0.19,0.07,0.07
3.076731,-0.19,0.07,0.07
3.078238,-0.19,0.07,0.07
3.080742,-0.20,0.06,0.08
3.083734,-0.20,0.06,0.08
3.085704,-0.20,0.05,0.08
3.088135,-0.20,0.03,0.07
3.090663,-0.21,0.02,0.07
3.093311,-0.21,0.00,0.07
3.095963,-0.21,-0.01,0.07
3.098125,-0.21,-0.03,0.07
3.100904,-0.22,-0.05,0.07
3.102943,-0.22,-0.06,0.07
3.105577,-0.22,-0.08,0.06
3.107904,-0.23,-0.09,0.06
3.110265,-0.23,-0.10,0.06
3.112717,-0.23,-0.11,0.06
3.117762,-0.23,-0.12,0.06
3.118183,-0.23,-0.13,0.06
3.120248,-0.23,-0.14,0.06
3.122584,-0.23,-0.14,0.06
3.125127,-0.23,-0.15,0.06
3.127604,-0.23,-0.16,0.06
3.130022,-0.22,-0.17,0.05
3.138826,-0.22,-0.17,0.05
3.139436,-0.21,-0.18,0.05
3.139933,-0.21,-0.18,0.05
3.140417,-0.20,-0.19,0.05
3.143497,-0.20,-0.19,0.05
3.145824,-0.19,-0.19,0.05
3.147732,-0.18,-0.20,0.05
3.157982,-0.18,-0.20,0.05
3.158524,-0.18,-0.20,0.05
3.158860,-0.17,-0.20,0.05
3.159198,-0.17,-0.21,0.05
3.160514,-0.17,-0.21,0.04
3.162340,-0.17,-0.21,0.05
3.165024,-0.17,-0.21,0.05
3.167968,-0.17,-0.22,0.04
3.169582,-0.17,-0.22,0.05
3.172084,-0.18,-0.22,0.05
3.174888,-0.18,-0.22,0.04
3.176900,-0.18,-0.22,0.05
3.179574,-0.18,-0.22,0.04
3.182132,-0.19,-0.23,0.04
3.186578,-0.19,-0.23,0.05
3.188190,-0.20,-0.23,0.05
3.189854,-0.20,-0.22,0.05
3.191810,-0.20,-0.22,0.04
3.194648,-0.20,-0.22,0.04
3.196855,-0.20,-0.22,0.04
3.200312,-0.20,-0.23,0.05
3.202379,-0.20,-0.23,0.05
3.204376,-0.20,-0.23,0.04
3.206722,-0.20,-0.24,0.05
3.209243,-0.20,-0.24,0.04
3.211670,-0.20,-0.24,0.05
3.214868,-0.20,-0.25,0.04
3.218523,-0.20,-0.25,0.04
3.219959,-0.20,-0.26,0.04
3.221904,-0.19,-0.27,0.04
3.224023,-0.19,-0.28,0.04
3.226601,-0.19,-0.28,0.04
3.228957,-0.19,-0.29,0.03
3.238240,-0.18,-0.30,0.03
3.238675,-0.18,-0.31,0.02
3.239009,-0.17,-0.32,0.02
3.239336,-0.17,-0.33,0.02
3.242093,-0.16,-0.35,0.02
3.243823,-0.16,-0.35,0.02
3.246057,-0.15,-0.36,0.02
3.250706,-0.15,-0.37,0.01
3.251864,-0.14,-0.37,0.01
3.254043,-0.13,-0.37,0.01
3.255962,-0.13,-0.36,0.01
3.258437,-0.12,-0.36,0.01
3.260911,-0.12,-0.35,0.02
3.263517,-0.11,-0.34,0.02
3.267213,-0.10,-0.33,0.02
3.268485,-0.10,-0.32,0.02
3.270931,-0.10,-0.30,0.03
3.273794,-0.10,-0.29,0.02
3.276120,-0.09,-0.28,0.03
3.278535,-0.09,-0.26,0.03
3.280977,-0.09,-0.24,0.03
3.283776,-0.08,-0.22,0.02
3.285696,-0.08,-0.21,0.01
3.288570,-0.08,-0.20,0.01
3.290494,-0.08,-0.19,0.00
3.293458,-0.08,-0.18,-0.01
3.295413,-0.08,-0.17,-0.01
3.299371,-0.08,-0.17,-0.02
3.300393,-0.07,-0.16,-0.02
3.302890,-0.07,-0.16,-0.03
3.305454,-0.07,-0.16,-0.03
3.307781,-0.07,-0.16,-0.03
3.310269,-0.07,-0.16,-0.04
3.313408,-0.06,-0.16,-0.04
3.316441,-0.06,-0.16,-0.04
3.318006,-0.06,-0.16,-0.04
3.320399,-0.05,-0.16,-0.04
3.322740,-0.05,-0.16,-0.04
3.325550,-0.05,-0.16,-0.03
3.327572,-0.05,-0.16,-0.03
3.330229,-0.05,-0.16,-0.02
3.334491,-0.05,-0.15,-0.01
3.335316,-0.05,-0.15,-0.00
3.338664,-0.05,-0.15,0.01
3.340107,-0.05,-0.15,0.02
3.343093,-0.05,-0.15,0.02
3.346543,-0.05,-0.16,0.02
3.360971,-0.05,-0.17,0.02
3.361780,-0.05,-0.17,0.02
3.362097,-0.05,-0.19,0.01
3.362398,-0.05,-0.20,0.00
3.362680,-0.06,-0.21,-0.01
3.362978,-0.05,-0.22,-0.01
3.370241,-0.05,-0.23,-0.01
3.370726,-0.05,-0.24,-0.02
3.371049,-0.05,-0.25,-0.02
3.371354,-0.05,-0.25,-0.02
3.378115,-0.05,-0.26,-0.02
3.379113,-0.05,-0.27,-0.02
3.379400,-0.05,-0.27,-0.02
3.379658,-0.05,-0.27,-0.02
3.384532,-0.05,-0.28,-0.02
3.385007,-0.05,-0.28,-0.02
3.387233,-0.05,-0.28,-0.02
3.389452,-0.05,-0.28,-0.02
3.392290,-0.05,-0.28,-0.01
3.394230,-0.05,-0.27,-0.01
3.396686,-0.06,-0.27,-0.01
3.399345,-0.06,-0.27,-0.01
3.401898,-0.06,-0.26,-0.00
3.404491,-0.06,-0.25,-0.00
3.406813,-0.06,-0.25,-0.00
3.409613,-0.06,-0.24,0.00
3.412392,-0.06,-0.23,0.00
3.414680,-0.06,-0.22,0.01
3.416760,-0.06,-0.21,0.01
3.419473,-0.06,-0.20,0.01
3.421691,-0.07,-0.20,0.01
3.423928,-0.07,-0.19,0.01
3.426266,-0.06,-0.18,0.02
3.428725,-0.07,-0.18,0.02
3.431938,-0.07,-0.18,0.02
3.434031,-0.07,-0.18,0.02
3.436601,-0.07,-0.18,0.03
3.438669,-0.07,-0.18,0.04
3.441407,-0.07,-0.18,0.04
3.443631,-0.08,-0.19,0.05
3.446335,-0.07,-0.19,0.05
3.451077,-0.08,-0.20,0.06
3.451920,-0.08,-0.20,0.06
3.453864,-0.09,-0.20,0.07
3.456064,-0.10,-0.20,0.07
3.458519,-0.10,-0.20,0.08
3.461284,-0.11,-0.21,0.09
3.463665,-0.12,-0.20,0.09
3.466048,-0.12,-0.20,0.10
3.468455,-0.13,-0.20,0.10
3.471433,-0.13,-0.19,0.10
3.473695,-0.14,-0.19,0.11
3.475804,-0.14,-0.18,0.11
3.478249,-0.15,-0.18,0.11
3.481831,-0.15,-0.18,0.11
3.483216,-0.15,-0.17,0.11
3.485758,-0.15,-0.17,0.10
3.488188,-0.15,-0.17,0.10
3.491078,-0.15,-0.18,0.10
3.493121,-0.15,-0.19,0.10
3.495545,-0.14,-0.20,0.09
3.498414,-0.14,-0.21,0.08
3.500479,-0.13,-0.23,0.08
3.503075,-0.12,-0.25,0.07
3.505654,-0.12,-0.27,0.06
3.507964,-0.11,-0.29,0.06
3.510843,-0.10,-0.32,0.05
3.512847,-0.09,-0.34,0.05
3.515330,-0.09,-0.35,0.04
3.518404,-0.09,-0.37,0.03
3.520377,-0.08,-0.38,0.03
3.522880,-0.08,-0.37,0.03
3.525619,-0.08,-0.36,0.02
3.527688,-0.08,-0.35,0.02
3.535155,-0.08,-0.34,0.02
3.535784,-0.08,-0.33,0.02
3.536140,-0.08,-0.32,0.02
3.537726,-0.08,-0.31,0.02
3.540145,-0.08,-0.30,0.02
3.542498,-0.08,-0.29,0.03
3.545016,-0.09,-0.28,0.03
3.548270,-0.09,-0.27,0.02
3.550467,-0.09,-0.26,0.03
3.552358,-0.09,-0.25,0.03
3.555019,-0.09,-0.24,0.03
3.557626,-0.09,-0.23,0.03
3.559936,-0.09,-0.22,0.03
3.562431,-0.09,-0.21,0.03
3.564748,-0.09,-0.20,0.04
3.567347,-0.08,-0.19,0.04
3.570141,-0.08,-0.18,0.04
3.572219,-0.09,-0.17,0.04
3.574633,-0.09,-0.16,0.05
3.577031,-0.08,-0.15,0.05
3.579506,-0.08,-0.14,0.05
3.582109,-0.08,-0.13,0.06
3.584863,-0.08,-0.12,0.06
3.587152,-0.08,-0.11,0.06
3.590066,-0.09,-0.09,0.07
3.592030,-0.09,-0.08,0.07
3.594449,-0.09,-0.07,0.07
3.599199,-0.09,-0.06,0.08
3.599977,-0.09,-0.04,0.08
3.602032,-0.09,-0.03,0.09
3.605342,-0.09,-0.02,0.09
3.608145,-0.09,-0.02,0.09
3.610012,-0.09,-0.01,0.10
3.612002,-0.09,-0.01,0.09
3.615791,-0.09,-0.00,0.09
3.616970,-0.10,-0.01,0.08
3.619153,-0.10,-0.01,0.08
3.621638,-0.09,-0.01,0.08
3.623894,-0.09,-0.01,0.08
3.626358,-0.09,-0.02,0.08
3.629297,-0.09,-0.03,0.08
3.632438,-0.09,-0.04,0.08
3.634204,-0.09,-0.04,0.09
3.636696,-0.08,-0.05,0.09
3.638929,-0.08,-0.06,0.09
3.641600,-0.08,-0.07,0.10
3.644224,-0.08,-0.08,0.10
3.646305,-0.07,-0.08,0.11
3.654461,-0.07,-0.08,0.11
3.655138,-0.07,-0.09,0.11
3.655494,-0.06,-0.09,0.11
3.657968,-0.06,-0.09,0.11
3.659681,-0.06,-0.09,0.11
3.661245,-0.06,-0.09,0.11
3.667549,-0.06,-0.09,0.11
3.668263,-0.05,-0.09,0.10
3.669163,-0.05,-0.10,0.10
3.671060,-0.05,-0.10,0.10
3.673421,-0.05,-0.10,0.09
3.675928,-0.04,-0.10,0.09
3.678186,-0.04,-0.11,0.08
3.681647,-0.04,-0.11,0.08
3.683549,-0.03,-0.12,0.07
3.685763,-0.02,-0.12,0.07
3.689343,-0.02,-0.13,0.06
3.690698,-0.02,-0.13,0.06
3.693277,-0.02,-0.13,0.05
3.695573,-0.01,-0.13,0.05
3.698264,-0.00,-0.13,0.04
3.700787,0.00,-0.13,0.03
3.703061,0.00,-0.12,0.03
3.705580,0.01,-0.11,0.03
3.708531,0.01,-0.10,0.02
3.710773,0.01,-0.09,0.02
3.714776,0.02,-0.08,0.02
3.715676,0.02,-0.07,0.01
3.718071,0.02,-0.05,0.01
3.721660,0.02,-0.04,0.00
3.722842,0.02,-0.03,-0.00
3.725762,0.03,-0.02,-0.00
3.728468,0.03,-0.01,-0.01
3.731524,0.03,-0.00,-0.01
3.732807,0.03,0.00,-0.01
3.735188,0.03,0.01,-0.02
3.737659,0.03,0.01,-0.02
3.740072,0.04,0.02,-0.02
3.743239,0.04,0.02,-0.03
3.744989,0.04,0.03,-0.03
3.752230,0.04,0.03,-0.04
3.753201,0.04,0.03,-0.04
3.753598,0.04,0.04,-0.05
3.755096,0.04,0.04,-0.05
3.757786,0.04,0.05,-0.06
3.759756,0.04,0.05,-0.06
3.762203,0.05,0.05,-0.06
3.767101,0.05,0.05,-0.07
3.767902,0.05,0.05,-0.07
3.769634,0.06,0.05,-0.08
3.772403,0.06,0.06,-0.08
3.774569,0.05,0.06,-0.09
3.777254,0.06,0.06,-0.10
3.779711,0.06,0.06,-0.10
3.783481,0.06,0.06,-0.11
3.784754,0.06,0.05,-0.11
3.787541,0.06,0.04,-0.11
3.789722,0.06,0.03,-0.12
3.792002,0.05,0.02,-0.12
3.794474,0.05,0.01,-0.13
3.798255,0.05,-0.00,-0.13
3.799435,0.04,-0.01,-0.14
3.801987,0.04,-0.02,-0.14
3.804293,0.04,-0.03,-0.15
3.807917,0.04,-0.03,-0.16
3.809438,0.04,-0.03,-0.16
3.811645,0.04,-0.03,-0.16
3.814779,0.04,-0.03,-0.17
3.817517,0.04,-0.02,-0.17
3.819153,0.05,-0.01,-0.17
3.821636,0.05,-0.00,-0.17
3.824002,0.05,0.01,-0.17
3.826870,0.06,0.02,-0.17
3.831583,0.06,0.03,-0.17
3.832564,0.06,0.04,-0.17
3.834211,0.07,0.05,-0.16
3.836820,0.07,0.06,-0.16
3.838883,0.07,0.07,-0.16
3.841741,0.07,0.08,-0.15
3.843756,0.06,0.09,-0.14
3.852809,0.06,0.09,-0.13
3.853924,0.06,0.10,-0.12
3.854325,0.06,0.11,-0.12
3.854696,0.06,0.11,-0.11
3.856555,0.05,0.12,-0.10
3.858794,0.05,0.13,-0.09
3.861682,0.04,0.14,-0.08
3.864833,0.04,0.15,-0.08
3.866458,0.03,0.15,-0.07
3.868547,0.03,0.16,-0.06
3.871065,0.02,0.17,-0.05
3.873515,0.02,0.17,-0.04
3.875852,0.01,0.18,-0.03
3.878492,0.00,0.18,-0.02
3.883714,-0.01,0.18,-0.01
3.884617,-0.01,0.19,-0.01
3.886545,-0.02,0.19,-0.01
3.888347,-0.02,0.18,-0.00
3.890698,-0.02,0.18,0.00
3.893195,-0.02,0.17,0.00
3.897975,-0.02,0.17,0.00
3.898812,-0.02,0.16,0.00
3.900819,-0.02,0.15,0.00
3.903128,-0.02,0.13,0.00
3.906012,-0.02,0.12,-0.00
3.907943,-0.01,0.11,-0.01
3.910523,-0.01,0.09,-0.01
3.914783,-0.00,0.08,-0.02
3.915814,-0.00,0.07,-0.03
3.918272,0.00,0.06,-0.04
3.920339,0.01,0.05,-0.05
3.922761,0.01,0.04,-0.06
3.925542,0.01,0.03,-0.08
3.927852,0.02,0.03,-0.08
3.932822,0.02,0.03,-0.09
3.933955,0.02,0.02,-0.10
3.935169,0.03,0.02,-0.11
3.937628,0.03,0.03,-0.11
3.940180,0.04,0.03,-0.12
3.942553,0.04,0.03,-0.13
3.952348,0.04,0.04,-0.13
3.953322,0.05,0.04,-0.13
3.953717,0.05,0.03,-0.13
3.954078,0.05,0.03,-0.13
3.956000,0.05,0.02,-0.12
3.957612,0.05,0.01,-0.12
3.959938,0.05,-0.01,-0.11
3.965841,0.05,-0.02,-0.10
3.966645,0.05,-0.04,-0.09
3.968567,0.05,-0.07,-0.08
3.969877,0.05,-0.10,-0.08
3.972375,0.05,-0.13,-0.08
3.974672,0.05,-0.17,-0.09
3.977482,0.05,-0.21,-0.10
3.981338,0.05,-0.24,-0.11
3.982308,0.05,-0.29,-0.12
3.984999,0.05,-0.33,-0.14
3.987035,0.05,-0.37,-0.15
3.989855,0.06,-0.40,-0.16
3.991961,0.06,-0.43,-0.16
3.994371,0.06,-0.45,-0.16
3.997781,0.06,-0.47,-0.16
4.000297,0.07,-0.48,-0.15
4.002114,0.07,-0.48,-0.15
4.004796,0.07,-0.48,-0.14
4.008063,0.07,-0.47,-0.14
4.010524,0.07,-0.46,-0.13
4.014144,0.07,-0.44,-0.12
4.014871,0.06,-0.41,-0.11
4.016801,0.06,-0.38,-0.10
4.021198,0.06,-0.35,-0.09
4.021799,0.05,-0.31,-0.08
4.024867,0.04,-0.27,-0.07
4.026421,0.03,-0.23,-0.06
4.030383,0.03,-0.18,-0.06
4.031438,0.02,-0.14,-0.05
4.034065,0.01,-0.09,-0.03
4.036632,0.00,-0.04,-0.02
4.038818,-0.00,0.00,-0.01
4.041417,-0.01,0.05,0.01
4.044178,-0.02,0.09,0.02
4.052132,-0.02,0.13,0.04
4.053169,-0.02,0.18,0.05
4.053622,-0.02,0.22,0.06
4.054780,-0.03,0.25,0.06
4.057114,-0.03,0.28,0.07
4.058862,-0.03,0.32,0.08
4.067939,-0.03,0.34,0.08
4.068917,-0.03,0.36,0.09
4.069430,-0.03,0.38,0.09
4.069769,-0.02,0.40,0.09
4.071275,-0.02,0.41,0.09
4.074004,-0.02,0.42,0.09
4.075938,-0.02,0.42,0.09
4.080318,-0.02,0.42,0.09
4.081533,-0.01,0.42,0.09
4.083841,-0.01,0.41,0.09
4.085893,-0.01,0.40,0.08
4.088589,-0.00,0.38,0.08
4.090857,-0.00,0.36,0.08
4.093235,-0.01,0.32,0.07
4.096814,-0.01,0.29,0.06
4.099052,-0.01,0.26,0.06
4.100767,-0.01,0.22,0.06
4.103607,-0.01,0.18,0.05
4.105679,-0.01,0.15,0.04
4.108136,-0.02,0.10,0.04
4.110588,-0.02,0.06,0.04
4.113891,-0.02,0.03,0.03
4.115677,-0.03,-0.01,0.02
4.117902,-0.03,-0.04,0.02
4.120349,-0.03,-0.07,0.02
4.123217,-0.03,-0.10,0.01
4.125167,-0.03,-0.12,0.01
4.130718,-0.03,-0.14,0.01
4.131387,-0.03,-0.16,0.01
4.132947,-0.03,-0.17,0.00
4.135419,-0.03,-0.18,-0.00
4.137655,-0.02,-0.20,-0.01
4.140277,-0.02,-0.21,-0.02
4.143263,-0.02,-0.22,-0.03
4.151629,-0.01,-0.22,-0.03
4.152327,-0.01,-0.23,-0.03
4.152707,-0.01,-0.24,-0.04
4.153553,-0.00,-0.25,-0.04
4.156756,-0.01,-0.26,-0.05
4.157619,-0.01,-0.26,-0.04
4.160049,-0.01,-0.27,-0.05
4.164557,-0.01,-0.27,-0.05
4.165387,-0.01,-0.28,-0.05
4.167627,-0.02,-0.29,-0.05
4.169667,-0.02,-0.30,-0.05
4.172261,-0.02,-0.30,-0.05
4.174564,-0.02,-0.30,-0.05
4.177193,-0.02,-0.30,-0.05
4.180543,-0.01,-0.29,-0.05
4.182844,-0.01,-0.29,-0.04
4.184582,-0.01,-0.28,-0.05
4.187029,-0.00,-0.27,-0.04
4.190860,0.00,-0.25,-0.05
4.192063,0.00,-0.24,-0.04
4.196062,0.01,-0.22,-0.04
4.196869,0.01,-0.20,-0.04
4.199425,0.02,-0.18,-0.03
4.202403,0.02,-0.17,-0.03
4.205773,0.02,-0.15,-0.03
4.207099,0.02,-0.14,-0.03
4.209335,0.02,-0.11,-0.02
4.212802,0.02,-0.09,-0.02
4.214522,0.02,-0.08,-0.01
4.216791,0.01,-0.06,-0.01
4.219132,0.01,-0.05,-0.01
4.222026,0.01,-0.04,0.00
4.224394,0.01,-0.02,0.00
4.226584,0.00,-0.01,0.01
4.229632,0.00,0.00,0.01
4.231657,-0.00,0.01,0.02
4.234085,-0.01,0.02,0.02
4.236579,-0.01,0.03,0.02
4.238920,-0.01,0.03,0.03
4.242154,-0.01,0.03,0.03
4.243823,-0.01,0.04,0.03
4.252769,-0.02,0.04,0.03
4.253963,-0.02,0.03,0.03
4.254321,-0.02,0.03,0.04
4.254663,-0.02,0.03,0.04
4.258145,-0.03,0.02,0.04
4.258774,-0.02,0.01,0.04
4.267839,-0.02,0.01,0.04
4.268578,-0.02,-0.00,0.04
4.268958,-0.02,-0.01,0.03
4.269376,-0.03,-0.02,0.04
4.271064,-0.02,-0.02,0.04
4.273612,-0.02,-0.03,0.03
4.276910,-0.03,-0.04,0.03
4.279254,-0.02,-0.04,0.03
4.281659,-0.02,-0.04,0.03
4.283615,-0.02,-0.05,0.02
4.286120,-0.02,-0.05,0.02
4.288330,-0.02,-0.06,0.03
4.290739,-0.02,-0.06,0.02
4.293196,-0.03,-0.06,0.02
4.296260,-0.02,-0.07,0.02
4.298465,-0.03,-0.07,0.02
4.301547,-0.03,-0.07,0.01
4.303086,-0.02,-0.07,0.01
4.305572,-0.02,-0.07,0.01
4.307964,-0.02,-0.06,0.01
4.312749,-0.02,-0.06,0.00
4.313689,-0.02,-0.06,0.00
4.315565,-0.02,-0.05,0.00
4.318847,-0.01,-0.05,0.00
4.320867,-0.02,-0.04,0.00
4.322822,-0.02,-0.04,0.00
4.325891,-0.02,-0.04,-0.00
4.329545,-0.02,-0.03,-0.00
4.330483,-0.01,-0.02,-0.00
4.332943,-0.02,-0.02,-0.00
4.335211,-0.01,-0.02,-0.00
4.337677,-0.01,-0.01,-0.01
4.340558,-0.01,-0.01,-0.00
