time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
40.504906,0.0889,0.0278,-0.1267,0.157
40.511057,0.0957,0.0426,-0.0826,0.133
40.515436,0.1096,0.0263,-0.0271,0.116
40.519800,0.0853,-0.0042,0.0208,0.088
40.525327,0.0778,0.0011,0.0469,0.091
40.529832,0.0609,0.0134,0.0062,0.063
40.534575,0.0607,-0.0055,0.0061,0.061
40.539916,0.0485,0.0114,0.0037,0.050
40.544544,0.0317,-0.0242,-0.0177,0.044
40.549405,0.0317,-0.0166,-0.0247,0.043
40.555101,0.0056,-0.0185,-0.0411,0.045
40.559724,0.0035,-0.0323,-0.0193,0.038
40.568406,0.0039,-0.0364,-0.0524,0.064
40.569212,-0.0100,-0.0213,-0.0780,0.081
40.573830,0.0070,-0.0014,-0.0866,0.087
40.583036,0.0310,-0.0077,-0.0570,0.065
40.584150,0.0809,0.0074,0.0056,0.081
40.589573,0.0757,-0.0062,0.0343,0.083
40.596899,0.0421,-0.0223,0.0675,0.083
40.599498,0.0776,0.0090,0.0907,0.120
40.603829,0.0844,-0.0123,0.0684,0.109
40.613181,0.0484,-0.0383,0.0630,0.088
40.614124,0.0291,-0.0264,0.0669,0.078
40.619029,0.0172,-0.0216,0.0471,0.055
40.624556,0.0101,-0.0312,0.0156,0.036
40.629912,0.0268,-0.0146,0.0247,0.039
40.633152,-0.0113,-0.0267,0.0242,0.038
40.638667,-0.0112,-0.0316,-0.0404,0.053
40.647965,-0.0040,-0.0104,-0.0142,0.018
40.648984,-0.0064,-0.0249,-0.0285,0.038
40.653508,-0.0089,-0.0110,-0.0119,0.018
40.658966,-0.0279,-0.0161,-0.0144,0.035
40.667957,-0.0161,-0.0234,-0.0547,0.062
40.668980,0.0003,-0.0093,-0.0685,0.069
40.672806,-0.0189,0.0025,-0.0679,0.071
40.684999,0.0214,-0.0213,-0.1005,0.105
40.686301,0.0376,0.0167,-0.0901,0.099
40.688749,0.0492,0.0189,-0.0490,0.072
40.696019,0.0300,0.0093,-0.0297,0.043
40.698598,0.0420,0.0236,-0.0652,0.081
40.703302,0.0277,0.0047,-0.0956,0.100
40.708439,0.0161,0.0218,-0.0709,0.076
40.714206,0.0118,0.0363,-0.0110,0.040
40.717166,0.0101,0.0221,0.0578,0.063
40.723945,-0.0011,0.0056,0.0761,0.076
40.729575,-0.0026,0.0011,0.0775,0.078
40.732544,-0.0090,0.0131,0.0599,0.062
40.739268,-0.0154,0.0249,0.0329,0.044
40.742730,-0.0194,0.0224,0.0062,0.030
40.748183,-0.0307,0.0342,0.0012,0.046
40.753105,-0.0087,0.0269,-0.0274,0.039
40.757215,-0.0179,0.0482,-0.0011,0.051
40.765379,0.0014,0.0336,0.0203,0.039
40.766752,0.0205,0.0097,-0.0251,0.034
40.772215,0.0015,0.0098,-0.0035,0.010
40.786192,-0.0010,0.0026,0.0038,0.005
40.786959,0.0344,-0.0094,0.0561,0.066
40.787502,0.0223,0.0119,0.0768,0.081
40.792453,0.0246,-0.0053,0.1020,0.105
40.796432,0.0151,-0.0223,0.0770,0.082
40.801198,-0.0063,-0.0345,0.0427,0.055
40.806061,-0.0417,-0.0394,0.0301,0.065
40.812311,-0.0410,-0.0205,-0.0039,0.046
40.816358,-0.0666,-0.0135,0.0030,0.068
40.821501,-0.0372,-0.0066,0.0026,0.038
40.827941,-0.0650,-0.0091,-0.0239,0.070
40.831157,-0.0499,0.0027,-0.0668,0.083
40.835734,-0.0420,0.0051,-0.0521,0.067
40.841665,-0.0414,0.0241,-0.0019,0.048
40.846513,0.0043,0.0048,0.0122,0.014
40.851208,0.0212,0.0024,0.0166,0.027
40.856668,0.0069,0.0070,0.0068,0.012
40.868362,0.0545,0.0139,0.0232,0.061
40.868926,0.0519,0.0017,0.0370,0.064
40.871166,0.0517,-0.0010,0.0388,0.065
40.883629,0.0420,-0.0037,-0.0023,0.042
40.884320,-0.0008,0.0151,-0.0311,0.035
40.886511,-0.0053,-0.0305,-0.0146,0.034
40.890331,-0.0120,-0.0424,-0.0528,0.069
40.895101,-0.0163,-0.0161,-0.0623,0.066
40.900508,-0.0348,0.0100,-0.0549,0.066
40.905673,-0.0317,-0.0139,-0.0738,0.081
40.912095,-0.0025,-0.0257,-0.0520,0.058
40.915149,0.0148,0.0031,-0.0543,0.056
40.919828,0.0153,0.0174,-0.0470,0.052
40.924863,0.0397,0.0245,-0.0304,0.056
40.929838,0.0235,0.0529,-0.0590,0.083
40.935067,0.0456,0.0314,-0.0802,0.097
40.939497,0.0651,0.0528,-0.0299,0.089
40.948507,0.0918,0.0384,0.0031,0.100
40.949201,0.1111,0.0478,-0.0187,0.122
40.955652,0.1067,0.0478,-0.0191,0.118
40.966865,0.0787,0.0454,-0.0551,0.106
40.967793,0.0628,0.0266,-0.0835,0.108
40.969591,0.0258,0.0034,-0.1378,0.140
40.975015,-0.0037,-0.0028,-0.1322,0.132
40.980768,-0.0163,0.0008,-0.0981,0.099
40.984868,-0.0336,0.0069,-0.1021,0.108
40.988793,-0.0246,0.0011,-0.0822,0.086
40.994000,-0.0252,0.0002,-0.0482,0.054
40.999297,-0.0119,0.0277,0.0332,0.045
41.004737,0.0227,0.0122,0.0924,0.096
41.015917,0.0355,-0.0250,0.1867,0.192
41.016708,0.0409,0.0114,0.1897,0.194
41.018515,0.0508,0.0188,0.1998,0.207
41.024622,0.0532,0.0590,0.2311,0.244
41.030408,0.0958,0.0462,0.2382,0.261
41.033525,0.1023,0.0165,0.2285,0.251
41.038204,0.0966,0.0223,0.2236,0.245
41.045172,0.0955,0.0372,0.1948,0.220
41.048119,0.0967,0.0281,0.1733,0.200
41.053532,0.0480,0.0165,0.1305,0.140
41.065245,0.0305,0.0169,0.0477,0.059
41.065964,0.0083,0.0315,-0.0153,0.036
41.068455,0.0124,0.0271,-0.0611,0.068
41.074278,-0.0263,0.0182,-0.1088,0.113
41.082858,-0.0196,0.0047,-0.0823,0.085
41.083684,-0.0010,-0.0299,-0.0583,0.066
41.087958,-0.0278,-0.0165,-0.0938,0.099
41.093743,-0.0355,0.0017,-0.1217,0.127
41.098126,-0.0264,0.0153,-0.1254,0.129
41.103268,-0.0388,0.0029,-0.1029,0.110
41.107721,-0.0604,0.0024,-0.0615,0.086
41.112411,-0.1008,0.0211,-0.0372,0.109
41.117679,-0.0957,-0.0220,-0.0059,0.098
41.122982,-0.1024,-0.0197,0.0299,0.109
41.127728,-0.1043,-0.0270,0.0344,0.113
41.132166,-0.1110,0.0015,0.0461,0.120
41.137639,-0.1366,-0.0108,0.0457,0.144
41.144352,-0.1477,-0.0160,0.0855,0.171
41.147110,-0.1442,-0.0427,0.0892,0.175
41.153261,-0.1525,-0.0170,0.0737,0.170
41.157619,-0.1607,-0.0320,0.0559,0.173
41.161920,-0.1663,-0.0395,0.0003,0.171
41.167414,-0.1645,-0.0446,-0.0194,0.172
41.172930,-0.1508,-0.0114,-0.0364,0.156
41.182258,-0.1299,0.0146,-0.0413,0.137
41.185073,-0.1115,0.0192,-0.0818,0.140
41.194782,-0.0739,0.0264,-0.1290,0.151
41.195734,-0.0510,0.0363,-0.1376,0.151
41.202921,-0.0471,0.0487,-0.1389,0.155
41.203627,0.0187,0.0589,-0.1520,0.164
41.206608,0.0602,0.0739,-0.1459,0.174
41.212321,0.0515,0.0678,-0.1041,0.134
41.216251,0.0549,0.0450,-0.0460,0.085
41.221519,0.0772,0.0391,-0.0288,0.091
41.226497,0.0898,0.0356,0.0477,0.108
41.231051,0.0690,0.0059,0.0974,0.119
41.236447,0.0602,0.0284,0.0990,0.119
41.240773,0.0183,-0.0015,0.1291,0.130
41.246121,0.0004,-0.0218,0.1256,0.127
41.251503,-0.0364,-0.0111,0.1293,0.135
41.255531,-0.0824,-0.0078,0.1541,0.175
41.261956,-0.0901,-0.0238,0.1668,0.191
41.265943,-0.1049,-0.0182,0.1486,0.183
41.270386,-0.1222,0.0085,0.1115,0.166
41.281772,-0.0991,0.0325,0.1033,0.147
41.282596,-0.0621,0.0301,0.0952,0.118
41.286008,-0.0635,0.0394,0.1559,0.173
41.295789,-0.0341,0.0366,0.1520,0.160
41.296709,0.0186,0.0406,0.1646,0.171
41.300707,0.0328,0.0160,0.1320,0.137
41.305118,0.0704,0.0173,0.1018,0.125
41.313031,0.0720,0.0089,0.0766,0.106
41.315477,0.0737,0.0148,0.0444,0.087
41.319844,0.0636,0.0064,0.0077,0.064
41.325904,0.0608,-0.0042,-0.0217,0.065
41.329913,0.0463,-0.0029,-0.0887,0.100
41.334851,0.0414,-0.0226,-0.1813,0.187
41.340149,0.0344,-0.0038,-0.2112,0.214
41.348483,0.0109,-0.0017,-0.2146,0.215
41.349606,0.0163,-0.0134,-0.2132,0.214
41.354482,0.0289,-0.0224,-0.2282,0.231
41.359511,0.0580,-0.0048,-0.2239,0.231
41.364437,0.0916,-0.0110,-0.1911,0.212
41.369157,0.1274,-0.0027,-0.1395,0.189
41.378544,0.1274,-0.0065,-0.0884,0.155
41.379373,0.1343,0.0016,-0.0472,0.142
41.384421,0.1199,-0.0166,-0.0515,0.132
41.392433,0.0936,-0.0157,-0.0416,0.104
41.393997,0.0890,0.0066,-0.0532,0.104
41.399062,0.0203,0.0003,-0.0883,0.091
41.403655,-0.0171,-0.0034,-0.0968,0.098
41.409728,-0.0376,0.0004,-0.0647,0.075
41.413453,-0.0580,-0.0148,-0.0327,0.068
41.418542,-0.0307,-0.0061,0.0180,0.036
41.426139,-0.0511,-0.0046,0.0824,0.097
41.428614,-0.0522,0.0038,0.1272,0.138
41.434278,-0.0677,-0.0188,0.1669,0.181
41.438950,-0.0474,-0.0081,0.1729,0.179
41.443517,-0.0462,0.0188,0.1976,0.204
41.448207,-0.0332,0.0144,0.2172,0.220
41.454461,-0.0061,0.0500,0.2578,0.263
41.461521,0.0136,0.0492,0.2575,0.262
41.463466,0.0189,0.0173,0.2142,0.216
41.469458,0.0407,0.0377,0.1379,0.149
41.480781,0.0124,0.0698,0.0480,0.086
41.481444,0.0152,0.0756,-0.0220,0.080
41.484108,0.0202,0.0908,-0.0677,0.115
41.487981,-0.0034,0.0659,-0.1222,0.139
41.495522,0.0017,0.0581,-0.1547,0.165
41.501598,-0.0334,0.0555,-0.1488,0.162
41.503670,-0.0800,0.0128,-0.1618,0.181
41.507830,-0.0715,-0.0103,-0.1604,0.176
41.512370,-0.0845,-0.0020,-0.1350,0.159
41.516940,-0.0569,-0.0175,-0.0646,0.088
41.523604,-0.0559,-0.0327,-0.0019,0.065
41.527895,-0.0286,-0.0432,0.0721,0.089
41.532799,-0.0063,-0.0326,0.1476,0.151
41.536506,-0.0008,-0.0271,0.1701,0.172
41.541993,0.0117,-0.0480,0.1637,0.171
41.546783,-0.0164,-0.0357,0.1431,0.148
41.552463,0.0031,-0.0213,0.1416,0.143
41.560856,0.0151,-0.0309,0.1401,0.144
41.561630,0.0293,-0.0193,0.1053,0.111
41.566554,0.0242,-0.0128,0.1041,0.108
41.572673,0.0095,-0.0064,0.0577,0.059
41.576835,-0.0122,-0.0285,0.0188,0.036
41.581560,-0.0030,-0.0268,0.0088,0.028
41.586848,-0.0083,-0.0417,-0.0129,0.044
41.593275,-0.0041,-0.0493,-0.0177,0.053
41.596079,0.0047,-0.0259,0.0037,0.027
41.601081,0.0419,-0.0313,0.0083,0.053
41.609007,0.0622,-0.0391,0.0176,0.076
41.611483,0.0490,-0.0421,-0.0469,0.080
41.617036,0.0572,-0.0237,-0.0845,0.105
41.621711,0.0819,-0.0197,-0.0816,0.117
41.626776,0.0731,-0.0300,-0.0715,0.107
41.631966,0.0669,0.0003,-0.1161,0.134
41.639135,0.0726,-0.0005,-0.0938,0.119
41.646059,0.0427,-0.0416,-0.0645,0.088
41.648541,0.0417,-0.0348,-0.0687,0.088
41.664423,0.0573,-0.0518,-0.0729,0.106
41.665536,0.0349,-0.0282,-0.0938,0.104
41.666261,0.0007,-0.0095,-0.0930,0.094
41.666913,-0.0164,-0.0218,-0.1041,0.108
41.671461,-0.0119,-0.0194,-0.1127,0.115
41.681892,-0.0287,-0.0218,-0.1164,0.122
41.683046,-0.0240,-0.0381,-0.1034,0.113
41.685927,-0.0170,-0.0496,-0.0904,0.104
41.692094,0.0139,-0.0325,-0.0515,0.063
41.695384,0.0209,-0.0512,-0.0083,0.056
41.700945,-0.0054,-0.0602,-0.0177,0.063
41.705773,-0.0148,-0.0716,-0.0580,0.093
41.711515,-0.0194,-0.0877,-0.0718,0.115
41.716060,-0.0356,-0.0583,-0.0689,0.097
41.720620,-0.0374,-0.0671,-0.0731,0.106
41.725700,-0.0201,-0.0639,-0.0891,0.111
41.730525,0.0065,-0.0488,-0.0859,0.099
41.734754,0.0258,-0.0479,-0.0400,0.068
41.741738,0.0331,-0.0091,-0.0611,0.070
41.745670,0.0453,0.0033,-0.0534,0.070
41.750699,0.0478,-0.0034,-0.0150,0.050
41.755223,0.0480,-0.0077,-0.0126,0.050
41.759802,0.0482,-0.0048,-0.0196,0.052
41.764868,0.0292,0.0146,-0.0195,0.038
41.770268,0.0224,0.0220,-0.0075,0.032
41.779333,0.0037,0.0223,-0.0098,0.025
41.780416,-0.0147,0.0036,-0.0002,0.015
41.784614,-0.0212,0.0041,-0.0001,0.022
41.793221,-0.0205,0.0403,-0.0024,0.045
41.794668,-0.0531,0.0073,0.0024,0.054
41.798859,-0.0474,0.0103,0.0216,0.053
41.803970,-0.0630,0.0110,0.0501,0.081
41.809433,-0.0406,-0.0027,0.0498,0.064
41.814253,-0.0256,0.0122,0.0638,0.070
41.818535,-0.0131,0.0150,0.1061,0.108
41.824280,0.0015,0.0010,0.1124,0.112
41.828403,0.0042,-0.0037,0.1328,0.133
41.835241,0.0233,0.0081,0.1315,0.134
41.838486,0.0279,0.0361,0.1087,0.118
41.846858,0.0253,0.0281,0.0765,0.085
41.849571,0.0321,0.0366,0.0446,0.066
41.853031,0.0341,0.0282,0.0698,0.083
41.858110,0.0693,0.0340,0.0591,0.097
41.863368,0.0542,0.0253,0.0627,0.087
41.868268,0.0229,0.0309,0.0352,0.052
41.874335,0.0038,0.0126,-0.0159,0.021
41.879224,-0.0173,0.0138,-0.1093,0.111
41.882527,-0.0335,-0.0109,-0.1494,0.154
41.894434,-0.0376,-0.0042,-0.1653,0.170
41.895343,-0.0297,-0.0233,-0.1833,0.187
41.897676,-0.0004,0.0008,-0.1701,0.170
41.902784,0.0288,-0.0061,-0.1381,0.141
41.907907,0.0270,-0.0272,-0.0659,0.076
41.914049,0.0323,-0.0290,-0.0395,0.059
41.918441,0.0283,0.0024,-0.0443,0.053
41.923720,0.0171,0.0050,-0.0300,0.035
41.927331,0.0229,0.0076,0.0006,0.024
41.932690,0.0286,-0.0090,0.0120,0.032
41.937614,0.0365,-0.0089,0.0089,0.039
41.942612,0.0350,-0.0134,0.0107,0.039
41.947410,0.0620,-0.0132,-0.0090,0.064
41.952175,0.0554,-0.0440,-0.0356,0.079
41.957174,0.0583,-0.0460,-0.0264,0.079
41.961736,0.0494,-0.0574,-0.0148,0.077
41.967445,0.0287,-0.0687,-0.0271,0.079
41.977734,0.0318,-0.0560,-0.0630,0.090
41.978826,0.0064,-0.1003,-0.1150,0.153
41.981997,0.0120,-0.1083,-0.1521,0.187
41.987271,0.0031,-0.0615,-0.1317,0.145
41.992057,-0.0271,-0.0315,-0.1067,0.114
41.996992,-0.0239,-0.0374,-0.1031,0.112
42.001138,-0.0302,-0.0334,-0.0947,0.105
42.006910,-0.0272,-0.0365,-0.0600,0.075
42.011799,-0.0054,-0.0279,0.0386,0.048
42.016493,0.0187,-0.0196,0.1646,0.167
42.024009,0.0284,-0.0046,0.1824,0.185
42.025996,0.0095,0.0195,0.1572,0.159
42.032386,0.0239,0.0338,0.1439,0.150
42.036882,0.0003,0.0597,0.1521,0.163
42.046477,-0.0160,0.0567,0.1031,0.119
42.047318,-0.0441,0.0609,0.0545,0.093
42.052360,-0.0340,0.0818,0.0420,0.098
42.061504,-0.0570,0.1073,0.0201,0.123
42.062372,-0.0467,0.0567,-0.0015,0.073
42.066745,-0.0388,0.0517,0.0293,0.071
42.076313,-0.0001,0.0609,0.0456,0.076
42.076738,-0.0379,0.0676,0.0594,0.098
42.080716,-0.0348,0.0600,0.0112,0.070
42.085358,-0.0458,0.0811,0.0180,0.095
42.090579,-0.0781,0.0640,0.0035,0.101
42.095342,-0.0695,0.0162,0.0103,0.072
42.100914,-0.0824,0.0164,0.0076,0.084
42.105883,-0.1023,0.0190,-0.0069,0.104
42.110559,-0.1077,0.0265,-0.0118,0.112
42.115130,-0.1224,0.0316,0.0261,0.129
42.120374,-0.1203,0.0129,0.0494,0.131
42.125003,-0.0849,0.0324,0.0321,0.096
42.129867,-0.1043,0.0399,0.0316,0.116
42.135778,-0.0785,0.0403,-0.0187,0.090
42.140490,-0.0458,0.0456,0.0003,0.065
42.145163,-0.0466,0.0343,-0.0140,0.060
42.151010,-0.0403,0.0444,0.0193,0.063
42.157889,0.0135,0.0593,0.0263,0.066
42.159914,0.0146,0.0337,0.0522,0.064
42.164094,0.0250,0.0034,0.0802,0.084
42.171367,0.0259,0.0017,0.1032,0.106
42.180891,0.0363,-0.0240,0.1708,0.176
42.181825,0.0489,-0.0048,0.1546,0.162
42.184937,0.0827,0.0378,0.1503,0.176
42.194137,0.0804,0.0202,0.1624,0.182
42.194632,0.0947,0.0309,0.1506,0.181
42.200961,0.0922,0.0532,0.0769,0.131
42.204579,0.0588,0.0516,0.0277,0.083
42.208654,0.0493,0.0620,-0.0281,0.084
42.214693,0.0469,0.0534,-0.0714,0.101
42.219597,0.0540,0.0711,-0.0763,0.117
42.227478,0.0562,0.0389,-0.0763,0.102
42.228967,0.0371,0.0261,-0.0643,0.079
42.233509,0.0253,0.0421,-0.0928,0.105
42.240454,0.0113,0.0082,-0.0854,0.086
42.243803,0.0234,-0.0325,-0.1111,0.118
42.249331,0.0188,-0.0133,-0.0961,0.099
42.255209,0.0308,-0.0060,-0.1002,0.105
42.258522,0.0237,-0.0510,-0.0401,0.069
42.263000,0.0427,-0.0648,-0.0137,0.079
42.268724,0.0165,-0.0881,0.0622,0.109
42.276753,0.0260,-0.0996,0.1421,0.176
42.277844,-0.0001,-0.1186,0.1522,0.193
42.283589,-0.0021,-0.1068,0.1073,0.151
42.290502,-0.0019,-0.0881,0.0319,0.094
42.292769,-0.0304,-0.0602,-0.0286,0.073
42.299024,-0.0586,-0.0489,-0.0837,0.113
42.302738,-0.0865,-0.0518,-0.1312,0.165
42.307953,-0.1189,-0.0685,-0.1353,0.193
42.312409,-0.1010,-0.0421,-0.2081,0.235
42.318129,-0.0879,-0.0464,-0.2017,0.225
42.322788,-0.0938,-0.0338,-0.2143,0.236
42.327838,-0.0639,-0.0375,-0.2124,0.225
42.332090,-0.0107,-0.0124,-0.1937,0.194
42.339718,0.0327,0.0054,-0.1346,0.139
42.342141,0.1089,0.0161,-0.0451,0.119
42.347081,0.1417,0.0217,0.0008,0.143
42.351972,0.1860,0.0270,0.0486,0.194
42.366030,0.1659,0.0366,0.0957,0.195
42.366754,0.1437,0.0317,0.1113,0.185
42.367220,0.1217,0.0005,0.1029,0.159
42.379375,0.0902,0.0335,0.0803,0.125
42.379917,0.0448,0.0233,0.0482,0.070
42.381774,0.0401,-0.0035,0.0354,0.054
42.389759,0.0258,0.0199,0.0133,0.035
42.391575,0.0045,0.0265,-0.0513,0.058
42.396761,-0.0024,-0.0023,-0.1010,0.101
42.401939,-0.0378,0.0120,-0.1074,0.114
42.409981,-0.0514,-0.0115,-0.0732,0.090
42.412250,-0.0721,-0.0205,-0.0558,0.093
42.416157,-0.0592,-0.0101,-0.0480,0.077
42.421173,-0.0511,-0.0402,-0.0450,0.079
42.426875,-0.0668,-0.0176,-0.0135,0.070
42.431893,-0.0325,-0.0070,-0.0059,0.034
42.435883,-0.0009,-0.0061,0.0491,0.049
42.441017,0.0138,-0.0053,0.0703,0.072
42.445892,0.0379,0.0096,0.0983,0.106
42.450617,0.0523,0.0359,0.0903,0.110
42.459238,0.0783,0.0404,0.1060,0.138
42.460976,0.0874,0.0328,0.0954,0.133
42.465637,0.0678,0.0512,0.1063,0.136
42.474436,0.0577,0.0432,0.1170,0.137
42.476879,0.0358,0.0470,0.0729,0.094
42.480853,0.0210,0.0318,0.0506,0.063
42.486799,0.0109,-0.0024,0.0287,0.031
42.490414,-0.0109,0.0018,0.0211,0.024
42.496216,-0.0136,0.0034,0.0302,0.033
42.500455,-0.0093,0.0026,0.0321,0.034
42.508264,-0.0002,-0.0172,-0.0040,0.018
42.511087,-0.0101,0.0058,-0.0257,0.028
42.517266,-0.0296,-0.0092,-0.0209,0.037
42.520640,-0.0369,0.0068,-0.0328,0.050
42.525594,-0.0510,-0.0033,-0.0731,0.089
42.530159,-0.0484,0.0011,-0.0869,0.100
42.535982,-0.0599,-0.0039,-0.0721,0.094
42.539808,-0.0523,0.0104,-0.0406,0.067
42.544471,-0.0588,0.0057,-0.0379,0.070
42.549469,-0.0534,0.0058,-0.0518,0.075
42.554235,-0.0338,0.0226,-0.0229,0.047
42.559836,-0.0071,0.0416,0.0130,0.044
42.564846,0.0217,0.0343,0.0009,0.041
42.572562,0.0384,0.0436,0.0389,0.070
42.574691,0.0476,0.0337,0.0575,0.082
42.578964,0.0638,0.0022,0.0759,0.099
42.584513,0.0586,0.0185,0.0892,0.108
42.589240,0.0153,0.0227,0.0811,0.086
42.594167,-0.0204,-0.0065,0.0777,0.081
42.600025,-0.0173,-0.0949,0.1311,0.163
42.609830,-0.0194,-0.0401,-0.0653,0.079
42.610834,-0.1023,0.1642,-0.1244,0.230
42.615111,-0.0847,0.1059,-0.1091,0.174
42.622250,-0.0434,-0.0515,-0.0417,0.079
42.624178,-0.0664,-0.0675,-0.0295,0.099
42.628953,-0.0371,-0.0310,-0.0910,0.103
42.633358,-0.0270,0.0267,-0.0829,0.091
42.638901,-0.0336,0.0010,-0.0226,0.040
42.644104,-0.0186,-0.0245,0.0039,0.031
42.648406,0.0150,-0.0094,0.0041,0.018
42.660101,0.0411,0.0124,0.0233,0.049
42.660711,0.0313,0.0292,0.0707,0.083
42.663746,0.0405,0.0337,0.1461,0.155
42.677511,0.0139,0.0094,0.1401,0.141
42.677890,0.0231,0.0159,0.1482,0.151
42.678130,0.0252,0.0269,0.1513,0.156
42.683266,-0.0180,0.0187,0.1354,0.138
42.689366,-0.0300,0.0177,0.0816,0.089
42.692710,-0.0206,0.0262,0.0592,0.068
42.698189,-0.0375,0.0298,0.0298,0.056
42.702975,-0.0114,0.0193,0.0293,0.037
42.707647,-0.0307,0.0255,0.0122,0.042
42.712190,-0.0189,0.0389,-0.0024,0.043
42.719144,-0.0024,0.0022,-0.0122,0.013
42.722893,-0.0122,0.0135,-0.0669,0.069
42.727821,-0.0314,0.0177,-0.0783,0.086
42.731923,-0.0078,0.0410,-0.0681,0.080
42.738140,0.0537,0.0189,-0.0320,0.065
42.742418,0.0744,0.0136,-0.0058,0.076
42.747227,0.0594,0.0177,-0.0179,0.065
42.756829,0.0423,0.0195,-0.0417,0.063
42.757678,0.0041,0.0048,-0.0916,0.092
42.762777,-0.0169,-0.0074,-0.0959,0.098
42.771125,-0.0614,-0.0002,-0.1286,0.143
42.772248,-0.0388,0.0074,-0.1325,0.138
42.776888,-0.0780,0.0127,-0.1266,0.149
42.781792,-0.1026,0.0157,-0.0923,0.139
42.787267,-0.0793,0.0283,-0.0702,0.110
42.791725,-0.1063,0.0100,-0.0481,0.117
42.796556,-0.0973,0.0205,-0.0262,0.103
42.803399,-0.0908,0.0072,0.0289,0.096
42.806745,-0.0535,0.0130,0.0644,0.085
42.812061,-0.0379,0.0162,0.1067,0.114
42.817201,-0.0297,0.0239,0.1320,0.137
42.822343,-0.0192,-0.0090,0.1641,0.165
42.826222,0.0054,0.0177,0.1532,0.154
42.832767,0.0416,0.0082,0.1303,0.137
42.842813,0.0629,0.0295,0.1219,0.140
42.845117,0.0672,0.0291,0.1065,0.129
42.847364,0.0808,0.0427,0.1411,0.168
42.850825,0.0633,0.0109,0.1468,0.160
42.855966,0.0435,0.0029,0.0739,0.086
42.860602,0.0167,0.0068,0.0468,0.050
42.866486,-0.0052,0.0034,0.0460,0.046
42.874529,-0.0127,-0.0238,0.0690,0.074
42.875348,0.0108,-0.0106,0.0726,0.074
42.880283,0.0174,-0.0024,0.0880,0.090
42.887621,-0.0021,-0.0132,0.0676,0.069
42.891224,-0.0142,-0.0691,0.0283,0.076
42.895572,-0.0073,-0.0746,-0.0035,0.075
42.903189,-0.0217,-0.0727,-0.0610,0.097
42.905137,-0.0336,-0.0517,-0.0919,0.111
42.910913,-0.0073,-0.0687,-0.1082,0.128
42.915817,-0.0146,-0.0261,-0.1076,0.112
42.921514,-0.0217,-0.0358,-0.1449,0.151
42.925215,-0.0193,-0.0691,-0.1557,0.171
42.929654,-0.0240,-0.0237,-0.1285,0.133
42.936554,-0.0072,-0.0094,-0.1346,0.135
42.940310,-0.0094,-0.0046,-0.1169,0.117
42.945742,-0.0089,-0.0069,-0.0995,0.100
42.950021,0.0083,-0.0256,-0.0917,0.096
42.955222,0.0113,-0.0180,-0.0887,0.091
42.960310,0.0143,0.0254,-0.1095,0.113
42.964368,0.0055,0.0139,-0.1086,0.110
42.973922,0.0111,0.0075,-0.0792,0.080
42.974734,0.0072,0.0271,-0.0810,0.086
42.980026,-0.0392,0.0349,-0.0709,0.088
42.991307,-0.0591,0.0071,-0.0774,0.098
42.992451,-0.0622,0.0154,-0.0458,0.079
42.994906,-0.0794,0.0071,-0.0167,0.081
43.000056,-0.0822,-0.0153,-0.0069,0.084
43.004742,-0.0399,-0.0091,0.0289,0.050
43.009516,-0.0572,-0.0196,0.0905,0.109
43.013777,-0.0649,-0.0254,0.0898,0.114
43.020730,-0.0320,-0.0074,0.0866,0.093
43.024524,-0.0375,0.0104,0.0977,0.105
43.029384,-0.0193,-0.0030,0.1325,0.134
43.035960,-0.0084,0.0002,0.1098,0.110
43.039065,0.0141,0.0058,0.0874,0.089
43.043236,0.0078,0.0016,0.0914,0.092
43.050334,0.0132,0.0116,0.1001,0.102
43.060852,0.0373,0.0236,0.1252,0.133
43.061517,0.0446,-0.0099,0.1548,0.161
43.064156,0.0444,-0.0053,0.1105,0.119
43.077182,0.0299,-0.0034,0.1187,0.122
43.078144,0.0084,-0.0277,0.0959,0.100
43.078767,0.0201,-0.0162,0.0496,0.056
43.089393,0.0293,-0.0264,0.0227,0.045
43.090386,0.0194,-0.0249,0.0694,0.076
43.093233,0.0096,-0.0614,0.0302,0.069
43.097907,0.0378,-0.0194,-0.0040,0.043
43.103051,0.0301,-0.0086,-0.0141,0.034
43.107444,0.0178,-0.0429,-0.0383,0.060
43.112835,0.0079,-0.0126,-0.1050,0.106
43.119223,0.0242,-0.0109,-0.1425,0.145
43.122752,0.0168,0.0098,-0.1299,0.131
43.128420,0.0617,-0.0077,-0.1339,0.148
43.132691,0.0731,-0.0224,-0.1118,0.135
43.137631,0.0631,0.0106,-0.1326,0.147
43.142218,0.0793,0.0340,-0.1816,0.201
43.148959,0.0694,0.0528,-0.1754,0.196
43.154273,0.1071,0.0502,-0.1764,0.212
43.158571,0.0758,0.0360,-0.1939,0.211
43.161934,0.0852,0.0458,-0.1470,0.176
43.174059,0.0898,0.0033,-0.1100,0.142
43.174892,0.0659,-0.0196,-0.0495,0.085
43.176692,0.0137,-0.0258,-0.0205,0.036
43.182350,0.0143,-0.0343,0.0155,0.040
43.189852,-0.0184,-0.0737,0.0296,0.082
43.191543,-0.0415,-0.0488,0.0817,0.104
43.197383,-0.0453,-0.0454,0.0669,0.093
43.202211,-0.0327,-0.0397,0.0332,0.061
43.207714,-0.0321,-0.0365,0.0402,0.063
