time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.715787,0.0560,0.0332,-0.2117,0.222
2.722753,0.0264,0.0381,-0.2273,0.232
2.723473,-0.0434,0.0714,-0.2238,0.239
2.732647,-0.0583,0.0712,-0.2561,0.272
2.733544,-0.0660,0.0496,-0.2787,0.291
2.736930,-0.0904,0.0257,-0.2868,0.302
2.744577,-0.0955,0.0377,-0.2735,0.292
2.746965,-0.1056,0.0449,-0.2672,0.291
2.751522,-0.1369,0.0591,-0.2514,0.292
2.761245,-0.1728,0.0257,-0.2261,0.286
2.761787,-0.1727,0.0115,-0.1937,0.260
2.766262,-0.2129,0.0165,-0.1922,0.287
2.771342,-0.1936,-0.0331,-0.1527,0.249
2.780032,-0.2055,-0.0587,-0.1634,0.269
2.781235,-0.2076,-0.0626,-0.1312,0.253
2.786001,-0.2238,-0.0689,-0.1565,0.282
2.796301,-0.2304,-0.0846,-0.1747,0.301
2.797389,-0.1987,-0.1026,-0.2261,0.318
2.801147,-0.2147,-0.0990,-0.2630,0.354
2.816406,-0.2019,-0.0979,-0.2806,0.359
2.817592,-0.2151,-0.1086,-0.3125,0.395
2.818397,-0.2234,-0.0788,-0.3038,0.385
2.821454,-0.1959,-0.0730,-0.3095,0.373
2.834002,-0.1780,-0.0483,-0.2843,0.339
2.835477,-0.1626,-0.0380,-0.2665,0.314
2.836256,-0.1497,-0.0183,-0.2630,0.303
2.849942,-0.1154,-0.0392,-0.2691,0.295
2.851133,-0.0791,-0.0076,-0.2512,0.264
2.851876,-0.0905,0.0071,-0.2313,0.249
2.868092,-0.0591,0.0145,-0.2308,0.239
2.869226,-0.0232,0.0124,-0.2184,0.220
2.869978,-0.0209,0.0174,-0.1897,0.192
2.870727,-0.0187,0.0270,-0.1756,0.179
2.884476,-0.0260,0.0414,-0.1974,0.203
2.885411,-0.0095,0.0556,-0.2121,0.219
2.886047,0.0092,0.0293,-0.2102,0.212
2.896259,0.0231,0.0175,-0.2274,0.229
2.896949,0.0202,-0.0085,-0.2682,0.269
2.899862,0.0531,0.0061,-0.3206,0.325
2.904561,0.0859,0.0349,-0.3488,0.361
2.913000,0.1065,0.0516,-0.3365,0.357
2.914735,0.1317,0.0610,-0.3673,0.395
2.919388,0.1827,0.0869,-0.3481,0.403
2.933644,0.1878,0.1125,-0.3056,0.376
2.934479,0.2093,0.0429,-0.3066,0.374
2.935164,0.2757,0.0119,-0.2912,0.401
2.947659,0.2939,0.0761,-0.3139,0.437
2.948461,0.2569,0.0328,-0.3365,0.425
2.949247,0.2390,-0.0196,-0.3185,0.399
2.954138,0.2208,-0.0170,-0.3316,0.399
2.970552,0.2166,-0.0548,-0.3585,0.422
2.971961,0.1293,-0.0044,-0.3661,0.388
2.972791,0.0642,0.0527,-0.3854,0.394
2.985459,0.1249,0.0831,-0.3379,0.370
2.986965,0.0727,0.3056,-0.3452,0.467
2.987929,-0.1392,0.5215,-0.3115,0.623
2.988775,-0.0866,0.4313,-0.2090,0.487
3.001604,0.0355,0.2112,-0.0478,0.219
3.002494,0.0726,-0.0595,0.0336,0.100
3.003676,0.1184,-0.3066,0.0573,0.334
3.018397,0.1020,-0.3498,0.0432,0.367
3.019574,0.0102,-0.4305,0.0438,0.433
3.020222,-0.0397,-0.6150,0.0900,0.623
3.041291,0.0143,-0.8215,0.1697,0.839
3.042858,-0.0395,-0.8408,0.2354,0.874
3.044168,-0.1020,-0.6720,0.3183,0.751
3.045111,-0.0639,-0.5066,0.4516,0.682
3.046061,0.0620,-0.3637,0.7486,0.835
3.051763,0.1768,-0.2788,1.0576,1.108
3.052878,0.2707,-0.2016,1.3234,1.366
3.063310,0.3005,-0.0727,1.4577,1.490
3.065418,0.3093,0.0195,1.4237,1.457
3.067945,0.3470,-0.0815,1.3652,1.411
3.081272,0.4012,-0.2909,1.1778,1.278
3.083457,0.4171,-0.4321,0.8884,1.072
3.084515,0.5017,-0.4249,0.4597,0.802
3.087603,0.6782,-0.2705,0.1163,0.739
3.098227,0.8554,-0.0866,-0.0281,0.860
3.100038,0.9713,0.0981,-0.2175,1.000
3.102225,1.0476,0.3477,-0.4844,1.205
3.114187,1.0833,0.7304,-0.7375,1.500
3.115248,1.0237,1.0836,-1.0071,1.799
3.117130,0.8686,1.3480,-1.1311,1.962
3.135126,0.7186,1.4674,-1.0274,1.930
3.136356,0.5506,1.3551,-0.7342,1.637
3.137100,0.4512,1.1676,-0.4579,1.333
3.137752,0.3749,0.9339,-0.2391,1.034
3.148863,0.3058,0.6451,-0.0582,0.716
3.149858,0.2820,0.3444,0.0306,0.446
3.151785,0.2439,0.0010,0.0640,0.252
3.165529,0.1920,-0.2777,0.0025,0.338
3.166451,0.1550,-0.4900,-0.0576,0.517
3.167326,0.0736,-0.5697,-0.1663,0.598
3.185320,-0.0232,-0.6321,-0.2782,0.691
3.186492,-0.1350,-0.6202,-0.3743,0.737
3.187453,-0.2286,-0.5609,-0.4478,0.753
3.188472,-0.3514,-0.4853,-0.5563,0.818
3.203332,-0.4677,-0.3841,-0.6424,0.883
3.204765,-0.5989,-0.2386,-0.6970,0.949
3.205717,-0.7500,-0.0894,-0.7177,1.042
3.206735,-0.8635,-0.0009,-0.6456,1.078
3.214918,-0.9496,0.0561,-0.5239,1.086
3.216114,-0.9824,0.0866,-0.3415,1.044
3.234952,-1.0191,0.1263,-0.1627,1.040
3.236413,-1.0387,0.1681,-0.0254,1.053
3.237179,-1.0649,0.2167,0.1301,1.094
3.237918,-1.0952,0.2080,0.2704,1.147
3.248078,-1.0824,0.1779,0.4311,1.179
3.249170,-1.0815,0.1386,0.5168,1.207
3.250409,-0.9995,0.1139,0.5493,1.146
3.272455,-0.9370,0.0538,0.5765,1.101
3.273450,-0.8582,-0.0010,0.5506,1.020
3.274334,-0.7680,-0.0459,0.5053,0.920
3.275276,-0.6833,-0.1101,0.4273,0.813
3.276051,-0.6034,-0.1313,0.3226,0.697
3.284190,-0.5642,-0.1739,0.2299,0.634
3.284986,-0.5608,-0.1806,0.0678,0.593
3.302803,-0.5237,-0.1849,-0.0751,0.560
3.303897,-0.5415,-0.1819,-0.1794,0.599
3.304913,-0.5448,-0.1575,-0.3145,0.648
3.305634,-0.5028,-0.1665,-0.4565,0.699
3.319218,-0.4560,-0.1445,-0.4594,0.663
3.320652,-0.3879,-0.1464,-0.4812,0.635
3.321438,-0.3464,-0.1387,-0.4623,0.594
3.339942,-0.3028,-0.1550,-0.4650,0.576
3.341385,-0.2403,-0.1714,-0.4869,0.569
3.342158,-0.2210,-0.1518,-0.4991,0.567
3.343029,-0.2114,-0.1226,-0.4801,0.539
3.350889,-0.1732,-0.1055,-0.4276,0.473
3.352067,-0.1207,-0.1100,-0.4040,0.436
3.361724,-0.0733,-0.0690,-0.3493,0.364
3.362608,0.0002,-0.0328,-0.2781,0.280
3.363877,0.0494,-0.0159,-0.1952,0.202
3.368857,0.1149,0.0225,-0.0936,0.150
3.379159,0.1299,0.0465,-0.0211,0.140
3.379984,0.1253,0.0752,0.0343,0.150
3.383670,0.1443,0.0990,0.1083,0.206
3.396695,0.1558,0.0940,0.1342,0.226
3.397281,0.1455,0.0819,0.1575,0.230
3.398562,0.1587,0.0530,0.1615,0.233
3.416043,0.1526,0.0456,0.1319,0.207
3.416757,0.1244,0.0382,0.1046,0.167
3.417174,0.1200,0.0141,0.0654,0.137
3.418461,0.0842,0.0115,0.0118,0.086
3.432702,0.0411,-0.0151,-0.0704,0.083
3.433837,0.0194,-0.0416,-0.1309,0.139
3.434506,-0.0290,-0.0610,-0.1986,0.210
3.447559,-0.0964,-0.0995,-0.2205,0.260
3.448723,-0.1852,-0.1307,-0.2349,0.326
3.449522,-0.2450,-0.1571,-0.2707,0.397
3.466689,-0.3092,-0.1978,-0.2800,0.462
3.467987,-0.3729,-0.2264,-0.2317,0.494
3.468765,-0.4242,-0.2598,-0.2262,0.546
3.469798,-0.4390,-0.2787,-0.2109,0.561
3.481899,-0.4365,-0.3334,-0.2050,0.586
3.483216,-0.4118,-0.3520,-0.2010,0.578
3.484021,-0.3890,-0.3539,-0.2277,0.573
3.498394,-0.3059,-0.3055,-0.2011,0.477
3.500206,-0.1984,-0.2498,-0.1715,0.362
3.500988,-0.0574,-0.1464,-0.1600,0.224
3.502550,-0.0147,-0.1053,-0.1048,0.149
3.511930,0.0422,-0.0451,-0.0424,0.075
3.512792,0.1466,0.0628,0.0415,0.165
3.517347,0.1955,0.1346,0.0820,0.251
3.532177,0.2342,0.1681,0.1127,0.310
3.532800,0.2675,0.1751,0.1695,0.362
3.533193,0.3239,0.1605,0.2112,0.419
3.549464,0.3363,0.1004,0.2738,0.445
3.550179,0.3096,0.0857,0.2569,0.411
3.550587,0.2757,0.0634,0.2879,0.404
3.551873,0.2440,0.0293,0.2563,0.355
3.563683,0.1718,0.0097,0.2080,0.270
3.564380,0.1070,0.0140,0.1956,0.223
3.566611,0.0427,0.0183,0.1330,0.141
3.596106,-0.0449,0.0082,0.0873,0.099
3.596890,-0.0985,-0.0469,0.0039,0.109
3.597536,-0.1228,-0.1015,-0.0288,0.162
3.598248,-0.1418,-0.1532,-0.0777,0.223
3.599056,-0.1580,-0.1783,-0.1639,0.289
3.599765,-0.1999,-0.1605,-0.2112,0.332
3.606204,-0.2055,-0.2164,-0.2719,0.404
3.607154,-0.2036,-0.1981,-0.3103,0.421
3.612501,-0.1753,-0.1301,-0.2983,0.370
3.616078,-0.1591,-0.1055,-0.2364,0.304
3.630105,-0.1334,-0.0145,-0.1942,0.236
3.631309,-0.1102,0.0805,-0.1620,0.212
3.631983,-0.0777,0.1011,-0.0852,0.153
3.645779,-0.0312,0.1476,-0.0997,0.181
3.646848,-0.0043,0.1581,-0.0813,0.178
3.647486,0.0222,0.1185,-0.0799,0.145
3.650754,0.0863,0.0912,-0.1405,0.188
3.661826,0.1401,0.0641,-0.1532,0.217
3.662742,0.1767,0.0372,-0.1872,0.260
3.665665,0.2079,-0.0015,-0.2589,0.332
3.678178,0.2551,0.0030,-0.2731,0.374
3.679164,0.3040,-0.0021,-0.2754,0.410
3.680143,0.3451,-0.0263,-0.3062,0.462
3.685940,0.3760,0.0115,-0.3037,0.483
3.694807,0.3850,0.0252,-0.2822,0.478
3.695675,0.3815,0.0530,-0.2585,0.464
3.699787,0.3611,0.0853,-0.1947,0.419
3.713051,0.3191,0.0935,-0.1908,0.383
3.714018,0.2417,0.0992,-0.1560,0.304
3.714761,0.1695,0.1049,-0.0907,0.219
3.733406,0.0954,0.0986,-0.0973,0.168
3.734392,0.0173,0.0543,-0.0801,0.098
3.735247,-0.0556,0.0223,-0.0396,0.072
3.735926,-0.1229,-0.0118,-0.0304,0.127
3.743043,-0.1870,-0.0432,-0.0808,0.208
3.746364,-0.2170,-0.0672,-0.0809,0.241
3.749359,-0.2441,-0.0743,-0.1166,0.281
3.758797,-0.2256,-0.1003,-0.1591,0.294
3.759857,-0.2022,-0.1214,-0.1750,0.294
3.764256,-0.1621,-0.0876,-0.1739,0.253
3.776127,-0.1386,-0.0826,-0.1846,0.245
3.776927,-0.0654,-0.0538,-0.1856,0.204
3.779005,-0.0259,-0.0205,-0.1271,0.131
3.784173,0.0230,-0.0517,-0.0975,0.113
3.791001,0.0667,-0.0255,-0.0466,0.085
3.794119,0.0912,-0.0328,0.0063,0.097
3.798535,0.1131,-0.0448,0.0329,0.126
3.806759,0.1301,-0.0329,0.0806,0.157
3.808623,0.1374,-0.0093,0.1235,0.185
3.813117,0.1304,-0.0120,0.1302,0.185
3.829917,0.1424,0.0091,0.1368,0.198
3.830336,0.1115,0.0157,0.1339,0.175
3.830618,0.0880,0.0128,0.1143,0.145
3.833152,0.1027,-0.0305,0.0996,0.146
3.852572,0.1053,-0.0283,0.1159,0.159
3.853313,0.0701,-0.0118,0.1058,0.127
3.853866,0.0779,-0.0502,0.1170,0.149
3.854358,0.0713,-0.0407,0.1257,0.150
3.863587,0.0624,-0.0336,0.1105,0.131
3.864260,0.0703,-0.0266,0.1121,0.135
3.876317,0.0637,-0.0363,0.1230,0.143
3.877206,0.0572,-0.0175,0.1124,0.127
3.877754,0.0603,-0.0011,0.1256,0.139
3.883119,0.0608,-0.0182,0.1173,0.133
3.895046,0.0472,-0.0090,0.1493,0.157
3.895968,0.0622,-0.0046,0.1335,0.147
3.897752,0.0462,-0.0026,0.1035,0.113
3.912224,0.0470,-0.0410,0.1331,0.147
3.913143,0.0456,-0.0482,0.1080,0.127
3.913730,0.0135,0.0610,0.1236,0.139
3.917120,0.0315,0.0744,0.1151,0.141
3.930226,0.0521,0.0710,0.1257,0.153
3.930989,0.0203,0.0392,0.0912,0.101
3.932122,0.0292,-0.0090,0.0926,0.097
3.949148,0.0357,0.0620,0.1058,0.128
3.949828,0.0351,0.0113,0.0973,0.104
3.950387,0.0632,-0.0319,0.0957,0.119
3.965688,0.0720,-0.0605,0.0914,0.131
3.966900,0.0854,-0.0769,0.0869,0.144
3.967606,0.0750,-0.0576,0.0895,0.130
3.968189,0.0744,-0.0978,0.0896,0.152
3.978391,0.0809,-0.0831,0.1039,0.156
3.979455,0.0874,-0.0613,0.1228,0.163
3.981833,0.0987,-0.0516,0.1533,0.189
3.994617,0.0980,-0.0491,0.1597,0.194
3.995740,0.1022,-0.0205,0.1896,0.216
3.996609,0.0898,0.0032,0.2097,0.228
4.011367,0.0871,0.0195,0.2246,0.242
4.012014,0.0869,0.0429,0.2178,0.238
4.012427,0.0606,0.0423,0.2252,0.237
4.015876,0.0632,0.0797,0.1825,0.209
4.031045,0.0302,0.1049,0.1282,0.168
4.032623,0.0311,0.0920,0.0815,0.127
4.033112,0.0652,0.0815,0.0138,0.105
4.045631,0.0874,0.0830,-0.0558,0.133
4.047421,0.1356,0.0442,-0.1177,0.185
4.048133,0.1928,0.0365,-0.1791,0.266
4.050553,0.2374,0.0289,-0.2328,0.334
4.060920,0.3102,0.0023,-0.2432,0.394
4.062232,0.3844,-0.0312,-0.2415,0.455
4.065274,0.4862,-0.0740,-0.2847,0.568
4.086986,0.5108,-0.0642,-0.2466,0.571
4.088230,0.5441,-0.0545,-0.2037,0.584
4.088922,0.4817,-0.1234,-0.1820,0.529
4.089575,0.4218,-0.0920,-0.1505,0.457
4.090218,0.3858,0.0032,-0.0881,0.396
4.095125,0.3002,-0.0306,-0.0593,0.308
4.099807,0.2129,-0.0571,-0.0353,0.223
4.110161,0.1074,-0.0642,-0.0256,0.128
4.111288,0.0005,-0.0452,0.0078,0.046
4.116808,-0.0956,-0.0382,-0.0066,0.103
4.129139,-0.1954,-0.0051,0.0030,0.196
4.130233,-0.2135,-0.0007,-0.0229,0.215
4.131123,-0.2407,0.0298,-0.0487,0.247
4.142215,-0.2817,0.0220,-0.0672,0.290
4.143382,-0.2865,-0.0308,-0.1233,0.313
4.144483,-0.2716,0.1142,-0.1262,0.321
4.149246,-0.2824,0.1178,-0.0791,0.316
4.159005,-0.1743,0.1381,-0.0876,0.239
4.162132,-0.1669,0.1605,-0.1179,0.260
4.164007,-0.1263,0.1946,-0.1342,0.268
4.176987,-0.0787,0.2071,-0.1318,0.258
4.178138,-0.0339,0.2005,-0.1416,0.248
4.179393,0.0295,0.1654,-0.1442,0.221
4.193915,0.0710,0.1377,-0.0992,0.184
4.194956,0.1288,0.0818,-0.0308,0.156
4.195543,0.1483,0.0121,-0.0126,0.149
4.199248,0.1558,-0.0523,0.0031,0.164
4.211141,0.1822,-0.0591,0.0330,0.194
4.212142,0.1965,-0.1086,0.0152,0.225
4.213566,0.1845,-0.1054,0.0190,0.213
4.228038,0.1632,-0.1284,0.0347,0.211
4.228991,0.1492,-0.1061,0.0503,0.190
4.229630,0.1496,-0.1053,0.0799,0.200
4.248055,0.1287,-0.1164,0.0688,0.187
4.249138,0.1103,-0.0847,0.0626,0.153
4.249784,0.0969,-0.0579,0.0422,0.121
4.250373,0.0930,-0.0243,0.0388,0.104
4.260831,0.0988,-0.0004,0.0236,0.102
4.261744,0.1353,0.0256,-0.0009,0.138
4.263194,0.1193,0.0467,-0.0440,0.135
4.277213,0.1271,0.0604,-0.0675,0.156
4.278142,0.1371,0.0646,-0.0550,0.161
4.278828,0.1586,0.0591,-0.0428,0.175
4.283749,0.1680,0.0513,-0.0569,0.185
4.292795,0.1842,0.0127,-0.0615,0.195
4.293759,0.1905,-0.0542,-0.0829,0.215
4.297492,0.1825,-0.0564,-0.0780,0.206
4.317186,0.1508,-0.0846,-0.0779,0.190
4.319373,0.1215,-0.1032,-0.0517,0.168
4.320613,0.1067,-0.1169,-0.0210,0.160
4.321419,0.0921,-0.1067,-0.0143,0.142
4.322173,0.0634,-0.0918,0.0209,0.114
4.332283,0.0373,-0.0486,0.0178,0.064
4.333357,0.0425,-0.0152,0.0411,0.061
4.344993,0.0572,0.0085,0.0619,0.085
4.346207,0.0387,0.0153,0.1062,0.114
4.346882,0.0109,0.0602,0.0956,0.113
4.359700,0.0263,0.0571,0.0848,0.106
4.360268,0.0367,0.0778,0.0906,0.125
4.361613,0.0232,0.0746,0.0749,0.108
4.379709,0.0430,0.0452,0.0567,0.084
4.380514,0.0723,0.0280,0.0244,0.081
4.380927,0.0587,-0.0009,-0.0505,0.077
4.381777,0.0808,0.0084,-0.0844,0.117
4.393175,0.0671,-0.0441,-0.1299,0.153
4.394197,0.0415,-0.0320,-0.1821,0.189
4.396404,0.0686,-0.0343,-0.2243,0.237
4.412785,0.0692,-0.0508,-0.2139,0.230
4.414053,0.0698,-0.0221,-0.2036,0.216
4.414853,0.0680,-0.0102,-0.2265,0.237
4.429574,0.0566,-0.0317,-0.2064,0.216
4.430947,0.0595,-0.0246,-0.1935,0.204
4.431719,0.0672,-0.0151,-0.1546,0.169
4.432411,0.0510,-0.0199,-0.1444,0.154
4.442599,0.0753,0.0062,-0.0939,0.121
4.444169,0.0615,0.0178,-0.0676,0.093
4.446103,0.0144,0.0222,-0.0557,0.062
4.459217,0.0273,0.0384,-0.0913,0.103
4.460235,0.0304,0.0593,-0.0579,0.088
4.460875,0.0050,0.0467,-0.0318,0.057
4.465252,-0.0154,0.0342,-0.0132,0.040
4.475579,-0.0094,0.0171,-0.0040,0.020
4.476674,-0.0130,-0.0070,-0.0070,0.016
4.480213,-0.0237,-0.0048,-0.0077,0.025
4.492281,-0.0295,-0.0477,-0.0107,0.057
4.493546,-0.0305,-0.0546,0.0172,0.065
4.495736,-0.0505,-0.0544,0.0212,0.077
4.508841,-0.0631,-0.0588,0.0514,0.100
4.509950,-0.0636,-0.0561,0.0505,0.099
4.510725,-0.0830,-0.0463,0.0497,0.107
4.514740,-0.0832,-0.0485,0.0703,0.119
4.525510,-0.0880,-0.0482,0.0884,0.134
4.526603,-0.0834,-0.0218,0.1088,0.139
4.529629,-0.1048,-0.0051,0.1052,0.149
4.554932,-0.1022,-0.0123,0.1018,0.145
4.556057,-0.0853,-0.0408,0.0913,0.131
4.556804,-0.0993,-0.0286,0.0974,0.142
4.557490,-0.1154,-0.0332,0.0774,0.143
4.558106,-0.1170,-0.0282,0.0504,0.131
4.561740,-0.1140,-0.0399,0.0496,0.130
4.564137,-0.1036,-0.0443,0.0228,0.115
4.575121,-0.1194,-0.0915,0.0127,0.151
4.576104,-0.1233,-0.0670,0.0075,0.140
4.579122,-0.1175,-0.0617,-0.0143,0.133
4.591798,-0.0974,-0.0564,-0.0241,0.115
4.592911,-0.0846,-0.0393,-0.0552,0.108
4.593723,-0.0814,-0.0128,-0.0455,0.094
4.609019,-0.0544,0.0348,-0.0312,0.072
4.610117,-0.0277,0.0441,-0.0218,0.056
4.610941,-0.0059,0.0295,0.0089,0.031
4.613838,-0.0177,0.0340,0.0324,0.050
4.625999,0.0180,0.0266,0.0318,0.045
4.626759,0.0272,0.0667,0.0622,0.095
4.628955,0.0245,0.0732,0.0543,0.094
4.646202,0.0241,0.0726,0.0582,0.096
4.647139,0.0331,0.0648,0.0716,0.102
4.647620,-0.0008,0.0737,0.0564,0.093
4.662395,0.0130,0.0659,0.0437,0.080
4.663279,-0.0114,0.0510,0.0381,0.065
4.663992,-0.0189,0.0553,-0.0006,0.058
4.664710,-0.0051,0.0499,0.0013,0.050
4.679128,-0.0176,0.0209,-0.0158,0.032
4.680396,-0.0251,0.0278,-0.0493,0.062
4.681127,-0.0206,0.0061,-0.0589,0.063
4.693107,-0.0186,-0.0178,-0.0920,0.096
4.694414,-0.0167,-0.0344,-0.0915,0.099
4.695426,-0.0243,-0.0247,-0.1053,0.111
4.697485,-0.0175,-0.0483,-0.1117,0.123
4.708958,-0.0059,-0.0480,-0.1134,0.123
4.710195,0.0008,-0.0500,-0.1363,0.145
4.712305,0.0240,-0.0426,-0.1590,0.166
4.725599,0.0210,-0.0257,-0.1363,0.140
4.726925,0.0442,-0.0017,-0.1327,0.140
4.727682,0.0387,-0.0065,-0.1409,0.146
4.745104,0.0379,-0.0184,-0.1254,0.132
4.746394,0.0323,-0.0184,-0.0910,0.098
4.747287,0.0457,-0.0302,-0.0972,0.112
4.747979,0.0637,-0.0443,-0.0725,0.106
4.755265,0.0769,-0.0582,-0.0314,0.101
4.758849,0.0806,-0.0934,-0.0310,0.127
4.761685,0.0939,-0.0903,-0.0234,0.132
4.777304,0.1117,-0.0754,0.0055,0.135
4.777927,0.0844,-0.0439,0.0199,0.097
4.778284,0.1261,-0.0246,0.0296,0.132
4.793108,0.1247,-0.0220,0.0416,0.133
4.793611,0.1494,0.0232,0.0700,0.167
4.793811,0.1500,0.0491,0.0504,0.166
4.796306,0.1482,0.0510,0.0285,0.159
4.806795,0.1654,0.0528,0.0305,0.176
4.807570,0.1609,0.0855,0.0371,0.186
4.811248,0.1470,0.0847,0.0529,0.178
4.824706,0.1615,0.0506,0.0306,0.172
4.825386,0.1426,0.0476,0.0228,0.152
4.825931,0.1046,0.0233,0.0338,0.112
4.841112,0.0980,0.0253,0.0044,0.101
4.841747,0.0937,0.0392,0.0134,0.102
4.842138,0.0941,0.0315,-0.0205,0.101
4.845559,0.0779,0.0097,-0.0327,0.085
4.856595,0.0571,0.0284,-0.0257,0.069
4.857339,0.0366,0.0470,-0.0427,0.073
4.860387,0.0330,0.0299,-0.0619,0.076
4.874241,0.0104,0.0318,-0.0809,0.088
4.875180,0.0259,0.0195,-0.0760,0.083
4.875741,0.0129,0.0050,-0.0877,0.089
4.880123,-0.0022,0.0000,-0.0590,0.059
4.889943,0.0089,-0.0120,-0.0709,0.072
4.891063,0.0225,-0.0191,-0.0470,0.056
4.895439,0.0146,-0.0333,-0.0353,0.051
4.908129,0.0138,-0.0426,-0.0425,0.062
4.909166,0.0108,-0.0234,-0.0496,0.056
4.909914,0.0149,-0.0351,-0.0425,0.057
4.925641,0.0215,-0.0515,-0.0115,0.057
4.926869,0.0209,-0.0512,-0.0495,0.074
4.927652,0.0321,-0.0271,-0.0327,0.053
4.929705,0.0432,-0.0412,-0.0062,0.060
4.945534,0.0162,-0.0457,0.0034,0.049
4.946621,0.0062,-0.0240,0.0391,0.046
4.947425,-0.0015,-0.0215,0.0317,0.038
4.959077,0.0053,-0.0142,0.0530,0.055
4.960077,-0.0403,-0.0213,0.0741,0.087
4.960884,-0.0452,-0.0022,0.0879,0.099
4.974567,-0.0475,0.0026,0.1136,0.123
4.975639,-0.0545,0.0072,0.1057,0.119
4.976258,-0.0589,0.0048,0.1028,0.119
4.979454,-0.0538,0.0095,0.0832,0.100
4.990849,-0.0652,-0.0001,0.0780,0.102
4.992001,-0.0741,0.0166,0.0894,0.117
4.993902,-0.0734,0.0426,0.0676,0.109
5.007311,-0.0512,0.0470,0.0531,0.087
5.008229,-0.0648,0.0371,0.0482,0.089
5.008822,-0.0593,0.0274,0.0362,0.075
5.030447,-0.0489,0.0343,0.0243,0.064
5.032033,-0.0409,0.0270,0.0434,0.065
5.032756,-0.0235,0.0078,0.0313,0.040
5.033669,-0.0085,-0.0016,0.0266,0.028
5.034445,0.0087,0.0127,0.0361,0.039
5.048699,0.0020,-0.0016,0.0455,0.046
5.049454,0.0168,0.0009,0.0596,0.062
5.049840,0.0385,-0.0299,0.0640,0.080
5.058133,0.0387,-0.0462,0.0684,0.091
5.058895,0.0343,-0.0528,0.0610,0.088
5.063044,0.0702,-0.0570,0.0654,0.112
5.075789,0.1032,-0.0541,0.0199,0.118
5.076669,0.1239,-0.0180,0.0532,0.136
5.077728,0.1135,-0.0155,0.0627,0.131
5.089914,0.1126,0.0346,0.0316,0.122
5.090505,0.1045,0.0533,0.0339,0.122
5.092562,0.0870,0.0504,0.0148,0.102
5.107258,0.0836,0.0666,0.0076,0.107
5.107837,0.0493,0.0708,-0.0330,0.092
5.108475,0.0413,0.0630,-0.0661,0.100
5.112270,0.0142,0.0315,-0.0539,0.064
5.126620,0.0183,0.0454,-0.0750,0.090
5.127717,0.0129,0.0283,-0.0604,0.068
5.128261,-0.0115,0.0303,-0.0435,0.054
5.143631,-0.0143,0.0347,-0.0765,0.085
5.144790,-0.0028,0.0249,-0.0810,0.085
5.145461,-0.0152,0.0246,-0.0782,0.083
5.157625,-0.0133,0.0171,-0.1064,0.109
5.158838,-0.0209,0.0169,-0.1082,0.111
5.159590,-0.0093,0.0262,-0.1053,0.109
5.161815,0.0068,0.0211,-0.1378,0.140
5.173826,0.0252,0.0066,-0.1369,0.139
5.174857,0.0079,0.0065,-0.1430,0.143
5.176659,0.0167,0.0016,-0.1156,0.117
5.197575,0.0563,-0.0128,-0.0812,0.100
5.198815,0.0147,-0.0128,-0.1041,0.106
5.199573,0.0353,-0.0223,-0.1098,0.118
5.200213,0.0437,-0.0318,-0.1107,0.123
5.204481,0.0235,-0.0197,-0.1067,0.111
5.206173,0.0129,-0.0577,-0.0646,0.088
5.211081,0.0142,-0.0455,-0.0584,0.075
5.220731,0.0298,-0.0500,-0.0427,0.072
5.221567,-0.0165,-0.0331,-0.0295,0.047
5.225852,-0.0056,-0.0258,-0.0091,0.028
5.240628,-0.0184,-0.0234,-0.0103,0.032
5.241674,-0.0360,-0.0115,0.0028,0.038
5.242357,-0.0370,-0.0116,0.0135,0.041
5.246127,-0.0450,0.0073,0.0335,0.057
5.253750,-0.0292,0.0119,0.0272,0.042
5.255704,-0.0351,0.0116,0.0804,0.088
5.260640,-0.0433,-0.0149,0.0973,0.108
5.270891,-0.0680,-0.0197,0.0760,0.104
5.272177,-0.0593,-0.0245,0.0669,0.093
5.275374,-0.0412,-0.0245,0.0887,0.101
5.288616,-0.0659,-0.0459,0.0983,0.127
5.290053,-0.0763,-0.0077,0.1008,0.127
5.291077,-0.0771,-0.0197,0.1104,0.136
5.295052,-0.1063,-0.0222,0.1151,0.158
5.305711,-0.1020,-0.0198,0.1292,0.166
5.307277,-0.1215,0.0182,0.1218,0.173
5.309908,-0.1384,-0.0083,0.1143,0.180
5.323761,-0.1362,-0.0203,0.1211,0.183
5.325100,-0.1196,-0.0251,0.1398,0.186
5.325942,-0.1102,-0.0512,0.1487,0.192
5.345151,-0.1176,-0.0723,0.1409,0.197
5.347456,-0.1296,-0.0553,0.1378,0.197
5.348557,-0.1177,-0.1001,0.1585,0.221
5.349467,-0.1104,-0.0970,0.1339,0.199
5.350322,-0.1101,-0.0844,0.1072,0.175
5.358517,-0.0978,-0.0838,0.1044,0.166
5.360004,-0.1022,-0.0665,0.0922,0.153
5.371707,-0.1136,-0.0589,0.0872,0.155
5.373313,-0.1108,-0.0300,0.0585,0.129
5.374203,-0.1176,-0.0441,0.0703,0.144
5.388758,-0.1100,-0.0462,0.0770,0.142
5.390780,-0.1120,-0.0269,0.0337,0.120
5.391877,-0.1045,-0.0101,0.0169,0.106
5.393993,-0.1136,-0.0267,0.0263,0.120
5.406480,-0.1250,-0.0242,0.0117,0.128
5.408374,-0.1174,-0.0360,-0.0122,0.123
